,SERVICE_NUMBER,ROUTE,DEPARTURE,ARRIVAL,CAPTURE,DAY_X,STATUS,CABIN,CAPACITY,LID,CURRENT_BUCKET,CURRENT_BUCKET_PRICE,BOOKINGS,REVENUE_INCL_TAX,REVENUE_EXCL_TAX,MAXLEG_LF,MAXLEG_BOOKINGS,OPTIM_STATUS
5435,AW3285,TLL - CDG,2025-05-19 13:25:00,2025-05-19 16:15:00,2024-11-25,-175,OPEN,2,189,189,R,93.0,8,744.0,560.0,0.04,8,SCHEDULED
6379,AW3551,HEL - CDG,2025-05-19 13:25:00,2025-05-19 16:10:00,2024-11-25,-175,OPEN,2,189,189,L,129.0,24,4087.0,3560.2,0.13,24,ACTIVATED
4132,AW7645,OSL - CDG,2025-05-19 13:35:00,2025-05-19 17:05:00,2024-11-25,-176,OPEN,2,189,175,H,165.0,2,138.0,92.78,0.01,2,ACTIVATED
689,AW4634,CDG - VIE,2025-05-19 14:30:00,2025-05-19 16:40:00,2024-11-25,-175,OPEN,2,189,189,R,75.0,0,0.0,0.0,0.0,0,ACTIVATED
683,AW3558,CDG - HEL,2025-05-19 14:55:00,2025-05-19 19:15:00,2024-11-25,-175,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
5764,AW3281,TLL - CDG,2025-05-19 15:55:00,2025-05-19 18:45:00,2024-11-25,-175,OPEN,2,186,186,X,109.0,11,1023.0,770.0,0.06,11,SCHEDULED
5303,AW7648,CDG - OSL,2025-05-19 16:50:00,2025-05-19 18:30:00,2024-11-25,-175,OPEN,2,189,189,T,65.0,7,590.0,335.79,0.04,7,ACTIVATED
6763,AW4635,VIE - CDG,2025-05-19 17:30:00,2025-05-19 19:35:00,2024-11-25,-175,OPEN,2,189,189,R,70.0,40,2526.14,1774.14,0.21,40,ACTIVATED
5964,AW3422,CDG - TLL,2025-05-19 19:00:00,2025-05-19 23:45:00,2024-11-25,-175,OPEN,2,186,186,K,135.0,14,1172.0,349.22,0.08,14,SCHEDULED
4503,AW7649,OSL - CDG,2025-05-19 19:10:00,2025-05-19 22:40:00,2024-11-25,-176,OPEN,2,189,189,X,82.0,3,246.0,178.17,0.02,3,ACTIVATED
684,AW3559,HEL - CDG,2025-05-19 20:00:00,2025-05-19 22:45:00,2024-11-25,-175,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
4502,AW7664,CDG - OSL,2025-05-19 20:45:00,2025-05-19 22:25:00,2024-11-25,-175,OPEN,2,189,189,G,57.0,3,235.0,130.96,0.02,3,ACTIVATED
687,AW7668,CDG - OSL,2025-05-19 21:15:00,2025-05-19 22:55:00,2024-11-25,-175,OPEN,2,189,189,G,57.0,0,0.0,0.0,0.0,0,ACTIVATED
690,AW4780,CDG - VIE,2025-05-19 21:20:00,2025-05-19 23:30:00,2024-11-25,-175,OPEN,2,189,189,G,58.0,0,0.0,0.0,0.0,0,ACTIVATED
5556,AW4781,VIE - CDG,2025-05-20 06:00:00,2025-05-20 08:05:00,2024-11-25,-176,OPEN,2,189,189,G,52.0,9,558.0,388.8,0.05,9,ACTIVATED
703,AW7669,OSL - CDG,2025-05-20 06:00:00,2025-05-20 09:30:00,2024-11-25,-177,OPEN,2,189,189,T,57.0,0,0.0,0.0,0.0,0,ACTIVATED
5304,AW4670,CDG - BUD,2025-05-20 06:15:00,2025-05-20 09:20:00,2024-11-25,-176,OPEN,2,189,99,T,68.0,7,491.0,250.53,0.07,7,SCHEDULED
4509,AW7665,OSL - CDG,2025-05-20 06:30:00,2025-05-20 10:00:00,2024-11-25,-177,OPEN,2,189,189,T,57.0,3,171.0,102.63,0.02,3,ACTIVATED
5673,AW3423,TLL - CDG,2025-05-20 06:45:00,2025-05-20 09:35:00,2024-11-25,-176,OPEN,2,186,186,G,69.0,10,690.0,460.0,0.05,10,SCHEDULED
695,AW7640,CDG - OSL,2025-05-20 07:15:00,2025-05-20 08:55:00,2024-11-25,-176,OPEN,2,189,136,X,86.0,0,0.0,0.0,0.0,0,ACTIVATED
4508,AW7641,OSL - CDG,2025-05-20 09:35:00,2025-05-20 13:05:00,2024-11-25,-177,OPEN,2,189,136,X,82.0,3,246.0,178.17,0.02,3,ACTIVATED
3813,AW3288,CDG - TLL,2025-05-20 09:50:00,2025-05-20 14:35:00,2024-11-25,-176,OPEN,2,186,186,X,111.0,1,93.0,34.23,0.01,1,SCHEDULED
699,AW4632,CDG - VIE,2025-05-20 10:05:00,2025-05-20 12:15:00,2024-11-25,-176,OPEN,2,189,189,T,66.0,0,0.0,0.0,0.0,0,ACTIVATED
3815,AW4671,BUD - CDG,2025-05-20 10:05:00,2025-05-20 15:00:00,2024-11-25,-177,OPEN,2,189,99,L,99.0,1,99.0,89.18,0.01,1,DEACTIVATED
5437,AW3558,CDG - HEL,2025-05-20 11:30:00,2025-05-20 15:50:00,2024-11-25,-176,OPEN,2,189,189,K,154.0,8,1432.0,1145.4,0.04,8,ACTIVATED
4133,AW7644,CDG - OSL,2025-05-20 11:50:00,2025-05-20 13:30:00,2024-11-25,-176,OPEN,2,189,189,R,75.0,2,150.0,71.48,0.01,2,ACTIVATED
4507,AW4633,VIE - CDG,2025-05-20 13:05:00,2025-05-20 15:10:00,2024-11-25,-176,OPEN,2,189,189,T,60.0,3,214.0,157.6,0.02,3,ACTIVATED
4134,AW7645,OSL - CDG,2025-05-20 14:15:00,2025-05-20 17:45:00,2024-11-25,-177,OPEN,2,189,189,L,96.0,2,192.0,146.42,0.01,2,ACTIVATED
701,AW3286,CDG - TLL,2025-05-20 14:20:00,2025-05-20 19:05:00,2024-11-25,-176,CANCELLED,2,186,186,,,0,0.0,0.0,0.0,0,UNAVAILABLE
6820,AW4636,CDG - VIE,2025-05-20 15:00:00,2025-05-20 17:10:00,2024-11-25,-176,OPEN,2,189,189,T,66.0,43,3787.01,2098.83,0.23,43,ACTIVATED
4505,AW3289,TLL - CDG,2025-05-20 15:35:00,2025-05-20 18:25:00,2024-11-25,-176,OPEN,2,186,186,X,109.0,3,311.0,242.0,0.02,3,SCHEDULED
4504,AW3559,HEL - CDG,2025-05-20 16:35:00,2025-05-20 19:20:00,2024-11-25,-176,OPEN,2,189,189,L,129.0,3,517.0,451.15,0.02,3,ACTIVATED
696,AW7648,CDG - OSL,2025-05-20 16:45:00,2025-05-20 18:25:00,2024-11-25,-176,OPEN,2,189,189,T,65.0,0,0.0,0.0,0.0,0,ACTIVATED
3814,AW4637,VIE - CDG,2025-05-20 18:00:00,2025-05-20 20:05:00,2024-11-25,-176,OPEN,2,189,189,T,60.0,1,70.0,51.2,0.01,1,ACTIVATED
4506,AW3422,CDG - TLL,2025-05-20 19:00:00,2025-05-20 23:45:00,2024-11-25,-176,OPEN,2,186,186,T,92.0,3,253.0,69.2,0.02,3,SCHEDULED
4135,AW7649,OSL - CDG,2025-05-20 19:05:00,2025-05-20 22:35:00,2024-11-25,-177,OPEN,2,189,189,X,82.0,2,222.0,176.78,0.01,2,ACTIVATED
702,AW3287,TLL - CDG,2025-05-20 20:00:00,2025-05-20 22:50:00,2024-11-25,-176,CANCELLED,2,186,186,,,0,0.0,0.0,0.0,0,UNAVAILABLE
697,AW7664,CDG - OSL,2025-05-20 20:45:00,2025-05-20 22:25:00,2024-11-25,-176,OPEN,2,189,189,T,65.0,0,0.0,0.0,0.0,0,ACTIVATED
698,AW7668,CDG - OSL,2025-05-20 21:15:00,2025-05-20 22:55:00,2024-11-25,-176,OPEN,2,189,189,T,65.0,0,0.0,0.0,0.0,0,ACTIVATED
700,AW4780,CDG - VIE,2025-05-20 21:20:00,2025-05-20 23:30:00,2024-11-25,-176,OPEN,2,189,189,G,58.0,0,0.0,0.0,0.0,0,ACTIVATED
712,AW7665,OSL - CDG,2025-05-21 06:00:00,2025-05-21 09:30:00,2024-11-25,-178,OPEN,2,189,189,T,57.0,0,0.0,0.0,0.0,0,ACTIVATED
709,AW4781,VIE - CDG,2025-05-21 06:15:00,2025-05-21 08:20:00,2024-11-25,-177,OPEN,2,189,189,G,52.0,0,0.0,0.0,0.0,0,ACTIVATED
3819,AW7669,OSL - CDG,2025-05-21 06:30:00,2025-05-21 10:00:00,2024-11-25,-178,OPEN,2,189,189,T,57.0,1,57.0,34.21,0.01,1,ACTIVATED
5558,AW3423,TLL - CDG,2025-05-21 06:45:00,2025-05-21 09:35:00,2024-11-25,-177,OPEN,2,186,186,T,80.0,9,643.0,436.0,0.05,9,SCHEDULED
706,AW7640,CDG - OSL,2025-05-21 07:15:00,2025-05-21 08:55:00,2024-11-25,-177,CANCELLED,2,186,186,,,0,0.0,0.0,0.0,0,UNAVAILABLE
704,AW3550,CDG - HEL,2025-05-21 08:30:00,2025-05-21 12:50:00,2024-11-25,-177,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
710,AW7641,OSL - CDG,2025-05-21 09:35:00,2025-05-21 13:05:00,2024-11-25,-178,CANCELLED,2,186,186,,,0,0.0,0.0,0.0,0,UNAVAILABLE
4136,AW3284,CDG - TLL,2025-05-21 10:05:00,2025-05-21 14:50:00,2024-11-25,-177,OPEN,2,189,189,X,111.0,2,318.0,200.46,0.01,2,SCHEDULED
4727,AW4632,CDG - VIE,2025-05-21 10:15:00,2025-05-21 12:25:00,2024-11-25,-177,OPEN,2,189,189,T,66.0,4,432.0,274.96,0.02,4,ACTIVATED
5831,AW3288,CDG - TLL,2025-05-21 10:55:00,2025-05-21 15:40:00,2024-11-25,-177,OPEN,2,186,186,K,135.0,12,1116.0,410.76,0.06,12,SCHEDULED
4725,AW7644,CDG - OSL,2025-05-21 11:50:00,2025-05-21 13:30:00,2024-11-25,-177,OPEN,2,189,189,X,86.0,4,484.0,354.44,0.02,4,ACTIVATED
708,AW4633,VIE - CDG,2025-05-21 13:15:00,2025-05-21 15:20:00,2024-11-25,-177,OPEN,2,189,189,T,60.0,0,0.0,0.0,0.0,0,ACTIVATED
705,AW3551,HEL - CDG,2025-05-21 13:35:00,2025-05-21 16:20:00,2024-11-25,-177,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
4510,AW7645,OSL - CDG,2025-05-21 14:10:00,2025-05-21 17:40:00,2024-11-25,-178,OPEN,2,189,189,R,69.0,3,291.0,223.17,0.02,3,ACTIVATED
3816,AW3286,CDG - TLL,2025-05-21 14:20:00,2025-05-21 19:05:00,2024-11-25,-177,OPEN,2,186,186,R,100.0,1,85.0,26.23,0.01,1,SCHEDULED
4722,AW3558,CDG - HEL,2025-05-21 14:20:00,2025-05-21 18:40:00,2024-11-25,-177,OPEN,2,189,189,K,154.0,4,850.0,706.7,0.02,4,ACTIVATED
3818,AW4636,CDG - VIE,2025-05-21 14:40:00,2025-05-21 16:50:00,2024-11-25,-177,OPEN,2,189,189,T,66.0,1,59.0,26.61,0.01,1,ACTIVATED
4137,AW3285,TLL - CDG,2025-05-21 15:45:00,2025-05-21 18:35:00,2024-11-25,-177,OPEN,2,189,189,R,93.0,2,186.0,140.0,0.01,2,SCHEDULED
4724,AW3289,TLL - CDG,2025-05-21 16:40:00,2025-05-21 19:30:00,2024-11-25,-177,OPEN,2,186,186,R,93.0,4,436.0,344.0,0.02,4,SCHEDULED
3817,AW7646,CDG - OSL,2025-05-21 16:45:00,2025-05-21 18:25:00,2024-11-25,-177,OPEN,2,189,189,T,65.0,1,65.0,25.74,0.01,1,ACTIVATED
4139,AW4637,VIE - CDG,2025-05-21 17:40:00,2025-05-21 19:45:00,2024-11-25,-177,OPEN,2,189,189,T,60.0,2,120.0,82.4,0.01,2,ACTIVATED
4138,AW3422,CDG - TLL,2025-05-21 19:00:00,2025-05-21 23:45:00,2024-11-25,-177,OPEN,2,186,186,G,83.0,2,152.0,34.46,0.01,2,SCHEDULED
711,AW7647,OSL - CDG,2025-05-21 19:10:00,2025-05-21 22:40:00,2024-11-25,-178,OPEN,2,189,189,R,69.0,0,0.0,0.0,0.0,0,ACTIVATED
5557,AW3559,HEL - CDG,2025-05-21 19:25:00,2025-05-21 22:10:00,2024-11-25,-177,OPEN,2,189,189,L,129.0,9,1504.0,1306.45,0.05,9,ACTIVATED
4723,AW3287,TLL - CDG,2025-05-21 20:00:00,2025-05-21 22:50:00,2024-11-25,-177,OPEN,2,186,186,R,93.0,4,359.0,267.0,0.02,4,SCHEDULED
4726,AW7664,CDG - OSL,2025-05-21 20:45:00,2025-05-21 22:25:00,2024-11-25,-177,OPEN,2,189,189,T,65.0,4,232.0,102.44,0.02,4,ACTIVATED
707,AW7668,CDG - OSL,2025-05-21 21:15:00,2025-05-21 22:55:00,2024-11-25,-177,OPEN,2,189,189,T,65.0,0,0.0,0.0,0.0,0,ACTIVATED
4980,AW4780,CDG - VIE,2025-05-21 21:20:00,2025-05-21 23:30:00,2024-11-25,-177,OPEN,2,189,189,G,58.0,5,287.0,125.05,0.03,5,ACTIVATED
720,AW4781,VIE - CDG,2025-05-22 06:00:00,2025-05-22 08:05:00,2024-11-25,-178,OPEN,2,189,189,G,52.0,0,0.0,0.0,0.0,0,ACTIVATED
723,AW7665,OSL - CDG,2025-05-22 06:00:00,2025-05-22 09:30:00,2024-11-25,-179,OPEN,2,189,189,T,57.0,0,0.0,0.0,0.0,0,ACTIVATED
724,AW7669,OSL - CDG,2025-05-22 06:30:00,2025-05-22 10:00:00,2024-11-25,-179,OPEN,2,189,189,T,57.0,0,0.0,0.0,0.0,0,ACTIVATED
3820,AW3423,TLL - CDG,2025-05-22 06:45:00,2025-05-22 09:35:00,2024-11-25,-178,OPEN,2,186,186,G,69.0,1,213.0,190.0,0.01,1,SCHEDULED
714,AW7640,CDG - OSL,2025-05-22 07:15:00,2025-05-22 08:55:00,2024-11-25,-178,OPEN,2,186,186,X,86.0,0,0.0,0.0,0.0,0,ACTIVATED
5832,AW3550,CDG - HEL,2025-05-22 08:10:00,2025-05-22 12:30:00,2024-11-25,-178,OPEN,2,189,189,V,172.0,12,2002.0,1613.32,0.06,12,ACTIVATED
4141,AW7641,OSL - CDG,2025-05-22 09:35:00,2025-05-22 13:05:00,2024-11-25,-179,OPEN,2,186,186,T,57.0,2,114.0,68.78,0.01,2,ACTIVATED
4140,AW4632,CDG - VIE,2025-05-22 09:45:00,2025-05-22 11:55:00,2024-11-25,-178,OPEN,2,189,189,T,66.0,2,150.0,85.22,0.01,2,ACTIVATED
721,AW4670,CDG - BUD,2025-05-22 10:05:00,2025-05-22 13:10:00,2024-11-25,-178,CANCELLED,2,189,99,,,0,0.0,0.0,0.0,0,UNAVAILABLE
713,AW3288,CDG - TLL,2025-05-22 11:25:00,2025-05-22 16:10:00,2024-11-25,-178,OPEN,2,186,186,R,100.0,0,0.0,0.0,0.0,0,SCHEDULED
3821,AW7644,CDG - OSL,2025-05-22 11:50:00,2025-05-22 13:30:00,2024-11-25,-178,OPEN,2,189,189,X,86.0,1,39.26,0.0,0.01,1,ACTIVATED
718,AW4633,VIE - CDG,2025-05-22 12:45:00,2025-05-22 14:50:00,2024-11-25,-178,OPEN,2,189,189,G,52.0,0,0.0,0.0,0.0,0,ACTIVATED
4728,AW3551,HEL - CDG,2025-05-22 13:15:00,2025-05-22 16:00:00,2024-11-25,-178,OPEN,2,189,189,K,144.0,4,503.9,416.1,0.02,4,ACTIVATED
733,AW4671,BUD - CDG,2025-05-22 13:55:00,2025-05-22 18:50:00,2024-11-25,-179,CANCELLED,2,189,99,,,0,0.0,0.0,0.0,0,UNAVAILABLE
722,AW7645,OSL - CDG,2025-05-22 14:15:00,2025-05-22 17:45:00,2024-11-25,-179,OPEN,2,189,189,R,69.0,0,0.0,0.0,0.0,0,ACTIVATED
719,AW4636,CDG - VIE,2025-05-22 14:30:00,2025-05-22 16:40:00,2024-11-25,-178,OPEN,2,189,189,T,66.0,0,0.0,0.0,0.0,0,ACTIVATED
5154,AW3556,CDG - HEL,2025-05-22 15:00:00,2025-05-22 19:20:00,2024-11-25,-178,OPEN,2,189,189,K,154.0,6,1220.0,1011.92,0.03,6,ACTIVATED
715,AW7646,CDG - OSL,2025-05-22 15:20:00,2025-05-22 17:00:00,2024-11-25,-178,OPEN,2,189,189,X,86.0,0,0.0,0.0,0.0,0,ACTIVATED
5155,AW3289,TLL - CDG,2025-05-22 17:10:00,2025-05-22 20:00:00,2024-11-25,-178,OPEN,2,186,186,R,93.0,6,590.0,452.0,0.03,6,SCHEDULED
6734,AW4637,VIE - CDG,2025-05-22 17:30:00,2025-05-22 19:35:00,2024-11-25,-178,OPEN,2,189,189,R,70.0,38,3047.94,2333.54,0.2,38,ACTIVATED
3822,AW7647,OSL - CDG,2025-05-22 17:40:00,2025-05-22 21:10:00,2024-11-25,-179,OPEN,2,189,189,T,57.0,1,57.0,34.39,0.01,1,ACTIVATED
5156,AW3422,CDG - TLL,2025-05-22 19:00:00,2025-05-22 23:45:00,2024-11-25,-178,OPEN,2,186,186,T,92.0,6,524.0,171.38,0.03,6,SCHEDULED
6654,AW3557,HEL - CDG,2025-05-22 20:05:00,2025-05-22 22:50:00,2024-11-25,-178,OPEN,2,189,189,K,144.0,34,6559.44,5813.14,0.18,34,ACTIVATED
716,AW7664,CDG - OSL,2025-05-22 20:45:00,2025-05-22 22:25:00,2024-11-25,-178,OPEN,2,189,189,R,75.0,0,0.0,0.0,0.0,0,ACTIVATED
4981,AW4780,CDG - VIE,2025-05-22 21:15:00,2025-05-22 23:25:00,2024-11-25,-178,OPEN,2,189,189,T,66.0,5,332.0,142.57,0.03,5,ACTIVATED
717,AW7668,CDG - OSL,2025-05-22 21:15:00,2025-05-22 22:55:00,2024-11-25,-178,OPEN,2,189,189,R,75.0,0,0.0,0.0,0.0,0,ACTIVATED
743,AW7665,OSL - CDG,2025-05-23 06:00:00,2025-05-23 09:30:00,2024-11-25,-180,OPEN,2,189,189,T,57.0,0,0.0,0.0,0.0,0,ACTIVATED
744,AW7669,OSL - CDG,2025-05-23 06:30:00,2025-05-23 10:00:00,2024-11-25,-180,OPEN,2,189,189,T,57.0,0,0.0,0.0,0.0,0,ACTIVATED
5157,AW3423,TLL - CDG,2025-05-23 06:35:00,2025-05-23 09:25:00,2024-11-25,-179,OPEN,2,186,186,T,80.0,6,414.0,276.0,0.03,6,SCHEDULED
732,AW4781,VIE - CDG,2025-05-23 06:55:00,2025-05-23 09:00:00,2024-11-25,-179,OPEN,2,189,189,T,60.0,0,0.0,0.0,0.0,0,ACTIVATED
725,AW7640,CDG - OSL,2025-05-23 07:20:00,2025-05-23 09:00:00,2024-11-25,-179,CANCELLED,2,186,186,,,0,0.0,0.0,0.0,0,UNAVAILABLE
5674,AW3550,CDG - HEL,2025-05-23 07:30:00,2025-05-23 11:50:00,2024-11-25,-179,OPEN,2,189,189,K,154.0,10,1576.52,1183.92,0.05,10,ACTIVATED
5438,AW3280,CDG - TLL,2025-05-23 09:05:00,2025-05-23 13:50:00,2024-11-25,-179,OPEN,2,186,186,R,100.0,8,792.0,269.41,0.04,8,SCHEDULED
740,AW7641,OSL - CDG,2025-05-23 09:40:00,2025-05-23 13:10:00,2024-11-25,-180,CANCELLED,2,186,186,,,0,0.0,0.0,0.0,0,UNAVAILABLE
729,AW4632,CDG - VIE,2025-05-23 10:05:00,2025-05-23 12:15:00,2024-11-25,-179,OPEN,2,189,189,X,86.0,0,0.0,0.0,0.0,0,ACTIVATED
4983,AW7644,CDG - OSL,2025-05-23 11:10:00,2025-05-23 12:50:00,2024-11-25,-179,OPEN,2,189,189,K,110.0,5,643.0,446.7,0.03,5,ACTIVATED
5833,AW3551,HEL - CDG,2025-05-23 12:35:00,2025-05-23 15:20:00,2024-11-25,-179,OPEN,2,189,189,T,92.0,12,1723.0,1459.6,0.06,12,ACTIVATED
730,AW4633,VIE - CDG,2025-05-23 13:05:00,2025-05-23 15:10:00,2024-11-25,-179,OPEN,2,189,189,T,60.0,0,0.0,0.0,0.0,0,ACTIVATED
734,AW3284,CDG - TLL,2025-05-23 13:25:00,2025-05-23 18:10:00,2024-11-25,-179,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
741,AW7645,OSL - CDG,2025-05-23 13:35:00,2025-05-23 17:05:00,2024-11-25,-180,OPEN,2,189,189,T,57.0,0,0.0,0.0,0.0,0,ACTIVATED
4982,AW3281,TLL - CDG,2025-05-23 14:50:00,2025-05-23 17:40:00,2024-11-25,-179,OPEN,2,186,186,T,80.0,5,496.0,381.0,0.03,5,SCHEDULED
4729,AW3558,CDG - HEL,2025-05-23 14:55:00,2025-05-23 19:15:00,2024-11-25,-179,OPEN,2,189,189,K,154.0,4,678.0,534.7,0.02,4,ACTIVATED
731,AW4636,CDG - VIE,2025-05-23 14:55:00,2025-05-23 17:05:00,2024-11-25,-179,OPEN,2,189,189,X,86.0,0,0.0,0.0,0.0,0,ACTIVATED
726,AW7648,CDG - OSL,2025-05-23 16:25:00,2025-05-23 18:05:00,2024-11-25,-179,OPEN,2,189,189,X,86.0,0,0.0,0.0,0.0,0,ACTIVATED
6735,AW4637,VIE - CDG,2025-05-23 17:55:00,2025-05-23 20:00:00,2024-11-25,-179,OPEN,2,189,189,T,60.0,38,2411.86,1697.46,0.2,38,ACTIVATED
742,AW7649,OSL - CDG,2025-05-23 18:45:00,2025-05-23 22:15:00,2024-11-25,-180,OPEN,2,189,189,R,69.0,0,0.0,0.0,0.0,0,ACTIVATED
5834,AW3422,CDG - TLL,2025-05-23 19:00:00,2025-05-23 23:45:00,2024-11-25,-179,OPEN,2,186,186,T,92.0,12,948.0,242.76,0.06,12,SCHEDULED
735,AW3285,TLL - CDG,2025-05-23 19:05:00,2025-05-23 21:55:00,2024-11-25,-179,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
4730,AW3559,HEL - CDG,2025-05-23 20:00:00,2025-05-23 22:45:00,2024-11-25,-179,OPEN,2,189,189,L,129.0,4,712.0,624.2,0.02,4,ACTIVATED
727,AW7664,CDG - OSL,2025-05-23 20:45:00,2025-05-23 22:25:00,2024-11-25,-179,OPEN,2,189,189,X,86.0,0,0.0,0.0,0.0,0,ACTIVATED
4731,AW4780,CDG - VIE,2025-05-23 21:10:00,2025-05-23 23:20:00,2024-11-25,-179,OPEN,2,189,189,R,75.0,4,300.0,142.96,0.02,4,ACTIVATED
728,AW7668,CDG - OSL,2025-05-23 21:15:00,2025-05-23 22:55:00,2024-11-25,-179,OPEN,2,189,189,X,86.0,0,0.0,0.0,0.0,0,ACTIVATED
754,AW7665,OSL - CDG,2025-05-24 05:55:00,2025-05-24 09:25:00,2024-11-25,-181,OPEN,2,189,189,T,57.0,0,0.0,0.0,0.0,0,ACTIVATED
752,AW4781,VIE - CDG,2025-05-24 06:00:00,2025-05-24 08:05:00,2024-11-25,-180,OPEN,2,189,189,T,60.0,0,0.0,0.0,0.0,0,ACTIVATED
6015,AW4670,CDG - BUD,2025-05-24 06:15:00,2025-05-24 09:20:00,2024-11-25,-180,OPEN,2,186,116,V,133.0,15,1617.0,1089.93,0.13,15,SCHEDULED
755,AW7669,OSL - CDG,2025-05-24 06:25:00,2025-05-24 09:55:00,2024-11-25,-181,OPEN,2,189,189,T,57.0,0,0.0,0.0,0.0,0,ACTIVATED
4142,AW3423,TLL - CDG,2025-05-24 06:45:00,2025-05-24 09:35:00,2024-11-25,-180,OPEN,2,186,186,G,69.0,2,138.0,92.0,0.01,2,SCHEDULED
6956,AW3550,CDG - HEL,2025-05-24 08:35:00,2025-05-24 12:55:00,2024-11-25,-180,OPEN,2,189,189,K,154.0,51,7789.7,6048.5,0.27,51,ACTIVATED
745,AW3280,CDG - TLL,2025-05-24 09:00:00,2025-05-24 13:45:00,2024-11-25,-180,OPEN,2,189,189,L,122.0,0,0.0,0.0,0.0,0,SCHEDULED
6349,AW4671,BUD - CDG,2025-05-24 10:05:00,2025-05-24 15:00:00,2024-11-25,-181,OPEN,2,186,116,Q,152.0,23,2628.0,2402.14,0.2,23,DEACTIVATED
7109,AW4636,CDG - VIE,2025-05-24 10:10:00,2025-05-24 12:20:00,2024-11-25,-180,OPEN,2,189,189,L,97.0,64,6643.84,4131.2,0.34,64,ACTIVATED
5675,AW3288,CDG - TLL,2025-05-24 10:15:00,2025-05-24 15:00:00,2024-11-25,-180,OPEN,2,186,186,R,100.0,10,979.0,338.87,0.05,10,SCHEDULED
5439,AW7644,CDG - OSL,2025-05-24 10:20:00,2025-05-24 12:00:00,2024-11-25,-180,OPEN,2,189,179,X,86.0,8,871.0,577.53,0.04,8,ACTIVATED
4732,AW7645,OSL - CDG,2025-05-24 12:40:00,2025-05-24 16:10:00,2024-11-25,-181,OPEN,2,189,179,X,82.0,4,328.0,237.02,0.02,4,ACTIVATED
3824,AW4637,VIE - CDG,2025-05-24 13:10:00,2025-05-24 15:15:00,2024-11-25,-180,OPEN,2,189,189,T,60.0,1,144.0,125.2,0.01,1,ACTIVATED
749,AW4634,CDG - VIE,2025-05-24 13:35:00,2025-05-24 15:45:00,2024-11-25,-180,OPEN,2,189,189,R,75.0,0,0.0,0.0,0.0,0,ACTIVATED
6983,AW3551,HEL - CDG,2025-05-24 13:40:00,2025-05-24 16:25:00,2024-11-25,-180,OPEN,2,189,189,X,116.0,53,5566.0,4402.65,0.28,53,ACTIVATED
6325,AW3281,TLL - CDG,2025-05-24 14:40:00,2025-05-24 17:30:00,2024-11-25,-180,OPEN,2,189,189,G,69.0,22,1614.0,1108.0,0.12,22,SCHEDULED
3823,AW7658,CDG - OSL,2025-05-24 15:20:00,2025-05-24 17:00:00,2024-11-25,-180,OPEN,2,189,189,X,86.0,1,86.0,46.74,0.01,1,ACTIVATED
5835,AW3289,TLL - CDG,2025-05-24 16:00:00,2025-05-24 18:50:00,2024-11-25,-180,OPEN,2,186,186,X,109.0,12,828.0,552.0,0.06,12,SCHEDULED
750,AW4635,VIE - CDG,2025-05-24 16:40:00,2025-05-24 18:45:00,2024-11-25,-180,OPEN,2,189,189,T,60.0,0,0.0,0.0,0.0,0,ACTIVATED
747,AW7646,CDG - OSL,2025-05-24 16:45:00,2025-05-24 18:25:00,2024-11-25,-180,OPEN,2,186,186,X,86.0,0,0.0,0.0,0.0,0,ACTIVATED
4143,AW7659,OSL - CDG,2025-05-24 17:40:00,2025-05-24 21:10:00,2024-11-25,-181,OPEN,2,189,189,X,82.0,2,164.0,118.42,0.01,2,ACTIVATED
746,AW3422,CDG - TLL,2025-05-24 19:00:00,2025-05-24 23:45:00,2024-11-25,-180,OPEN,2,186,186,T,92.0,0,0.0,0.0,0.0,0,SCHEDULED
753,AW7647,OSL - CDG,2025-05-24 19:05:00,2025-05-24 22:35:00,2024-11-25,-181,OPEN,2,186,186,X,82.0,0,0.0,0.0,0.0,0,ACTIVATED
4984,AW7664,CDG - OSL,2025-05-24 20:45:00,2025-05-24 22:25:00,2024-11-25,-180,OPEN,2,189,189,R,75.0,5,375.0,178.7,0.03,5,ACTIVATED
751,AW4780,CDG - VIE,2025-05-24 21:15:00,2025-05-24 23:25:00,2024-11-25,-180,OPEN,2,189,189,T,66.0,0,0.0,0.0,0.0,0,ACTIVATED
748,AW7668,CDG - OSL,2025-05-24 21:15:00,2025-05-24 22:55:00,2024-11-25,-180,OPEN,2,189,189,T,65.0,0,0.0,0.0,0.0,0,ACTIVATED
764,AW4781,VIE - CDG,2025-05-25 06:00:00,2025-05-25 08:05:00,2024-11-25,-181,OPEN,2,189,189,R,70.0,0,0.0,0.0,0.0,0,ACTIVATED
767,AW7669,OSL - CDG,2025-05-25 06:00:00,2025-05-25 09:30:00,2024-11-25,-182,OPEN,2,189,189,X,82.0,0,0.0,0.0,0.0,0,ACTIVATED
