,SERVICE_NUMBER,ROUTE,DEPARTURE,ARRIVAL,CAPTURE,DAY_X,STATUS,CABIN,CAPACITY,LID,CURRENT_BUCKET,CURRENT_BUCKET_PRICE,BOOKINGS,REVENUE_INCL_TAX,REVENUE_EXCL_TAX,MAXLEG_LF,MAXLEG_BOOKINGS,OPTIM_STATUS
10045,AW3559,HEL - CDG,2024-06-02 20:05:00,2024-06-02 22:50:00,2024-06-03,1,OPEN,2,189,189,L,136.0,164,26806.0,23251.2,0.87,164,DEACTIVATED
14712,AW4635,VIE - CDG,2024-06-02 20:45:00,2024-06-02 22:50:00,2024-06-03,1,OPEN,2,189,189,V,124.0,189,30644.34,27129.29,1.0,189,DEACTIVATED
13007,AW7664,CDG - OSL,2024-06-02 20:55:00,2024-06-02 22:35:00,2024-06-03,1,OPEN,2,189,192,D,253.0,185,21923.56,15956.69,0.96,185,DEACTIVATED
14709,AW3950,CDG - ZAG,2024-06-02 21:15:00,2024-06-02 23:15:00,2024-06-03,1,OPEN,2,189,189,X,63.0,189,21337.39,15243.46,1.0,189,DEACTIVATED
11351,AW7668,CDG - OSL,2024-06-02 21:25:00,2024-06-02 23:05:00,2024-06-03,1,OPEN,2,189,189,D,253.0,177,22734.39,17019.1,0.94,177,DEACTIVATED
16296,AW4780,CDG - VIE,2024-06-02 21:30:00,2024-06-02 23:35:00,2024-06-03,1,OPEN,2,189,191,K,104.0,191,33609.0,27460.57,1.0,191,DEACTIVATED
2870,AW7669,OSL - CDG,2024-06-03 05:55:00,2024-06-03 09:25:00,2024-06-05,1,OPEN,2,189,189,X,83.0,0,0.0,0.0,0.0,0,DEACTIVATED
15774,AW4781,VIE - CDG,2024-06-03 06:00:00,2024-06-03 08:05:00,2024-06-04,1,OPEN,2,189,189,Q,141.0,190,28250.0,24704.58,1.01,190,DEACTIVATED
8327,AW7665,OSL - CDG,2024-06-03 06:30:00,2024-06-03 10:00:00,2024-06-05,1,OPEN,2,189,189,H,164.0,127,15391.61,12689.79,0.67,127,DEACTIVATED
16297,AW3951,ZAG - CDG,2024-06-03 06:30:00,2024-06-03 08:45:00,2024-06-04,1,OPEN,2,189,191,A,35.0,191,10161.0,4264.83,1.0,191,DEACTIVATED
10826,AW3280,CDG - TLL,2024-06-03 06:30:00,2024-06-03 11:15:00,2024-06-04,1,OPEN,2,189,186,V,189.0,173,23923.03,13815.18,0.93,173,DEACTIVATED
10623,AW3423,TLL - CDG,2024-06-03 06:45:00,2024-06-03 09:35:00,2024-06-04,1,OPEN,2,189,194,T,99.0,171,17702.0,13792.0,0.88,171,DEACTIVATED
16299,AW4632,CDG - VIE,2024-06-03 10:05:00,2024-06-03 12:10:00,2024-06-04,1,OPEN,2,189,191,T,58.0,191,22127.0,15941.51,1.0,191,DEACTIVATED
16298,AW7644,CDG - OSL,2024-06-03 11:10:00,2024-06-03 12:50:00,2024-06-04,1,OPEN,2,189,189,R,69.0,191,20349.78,14193.27,1.01,191,DEACTIVATED
10264,AW3281,TLL - CDG,2024-06-03 12:15:00,2024-06-03 15:05:00,2024-06-04,1,OPEN,2,189,194,R,114.0,167,20573.0,16801.0,0.86,167,DEACTIVATED
15772,AW4633,VIE - CDG,2024-06-03 13:05:00,2024-06-03 15:10:00,2024-06-04,1,OPEN,2,189,189,K,109.0,190,26464.2,22911.05,1.01,190,DEACTIVATED
14714,AW7645,OSL - CDG,2024-06-03 13:35:00,2024-06-03 17:05:00,2024-06-05,1,OPEN,2,189,189,Q,146.0,189,28313.0,24396.74,1.0,189,DEACTIVATED
16300,AW4634,CDG - VIE,2024-06-03 14:40:00,2024-06-03 16:45:00,2024-06-04,1,OPEN,2,189,191,T,58.0,191,18136.0,12056.5,1.0,191,DEACTIVATED
13675,AW3558,CDG - HEL,2024-06-03 14:50:00,2024-06-03 19:15:00,2024-06-04,1,OPEN,2,189,191,J,369.0,187,35143.44,29172.03,0.98,187,DEACTIVATED
15768,AW3916,CDG - ZAG,2024-06-03 15:05:00,2024-06-03 17:05:00,2024-06-04,1,OPEN,2,189,190,T,51.0,190,17822.39,11733.17,1.0,190,DEACTIVATED
15770,AW7648,CDG - OSL,2024-06-03 16:50:00,2024-06-03 18:30:00,2024-06-04,1,OPEN,2,189,192,M,169.0,190,18780.78,12642.7,0.99,190,DEACTIVATED
15773,AW4635,VIE - CDG,2024-06-03 17:30:00,2024-06-03 19:35:00,2024-06-04,1,OPEN,2,189,189,X,83.0,190,19924.0,16390.54,1.01,190,DEACTIVATED
13676,AW3917,ZAG - CDG,2024-06-03 17:55:00,2024-06-03 20:10:00,2024-06-04,1,OPEN,2,189,190,M,119.0,187,14488.87,8716.18,0.98,187,DEACTIVATED
8677,AW7908,CDG - BER,2024-06-03 18:10:00,2024-06-03 19:10:00,2024-06-04,1,CANCELLED,2,189,0,,,137,18036.0,13523.54,,137,UNAVAILABLE
14116,AW7649,OSL - CDG,2024-06-03 19:10:00,2024-06-03 22:40:00,2024-06-05,1,OPEN,2,189,189,S,297.0,188,26620.43,22633.0,0.99,188,DEACTIVATED
15776,AW3422,CDG - TLL,2024-06-03 19:15:00,2024-06-04 00:05:00,2024-06-04,1,OPEN,2,189,192,Q,210.0,190,20474.22,9357.73,0.99,190,DEACTIVATED
9489,AW7909,BER - CDG,2024-06-03 19:50:00,2024-06-03 22:45:00,2024-06-05,1,CANCELLED,2,189,0,,,155,12800.0,10704.0,,155,UNAVAILABLE
10920,AW3559,HEL - CDG,2024-06-03 20:00:00,2024-06-03 22:45:00,2024-06-04,1,OPEN,2,189,191,I,244.0,174,28518.9,24834.6,0.91,174,DEACTIVATED
12714,AW7664,CDG - OSL,2024-06-03 20:55:00,2024-06-03 22:35:00,2024-06-04,1,OPEN,2,189,182,G,50.0,184,13218.17,7264.45,1.01,184,DEACTIVATED
15769,AW3950,CDG - ZAG,2024-06-03 21:15:00,2024-06-03 23:15:00,2024-06-04,1,OPEN,2,189,190,A,39.0,190,11693.0,5539.6,1.0,190,DEACTIVATED
12036,AW4780,CDG - VIE,2024-06-03 21:25:00,2024-06-03 23:30:00,2024-06-04,1,OPEN,2,189,189,V,118.0,181,14733.0,8905.93,0.96,181,DEACTIVATED
15771,AW7668,CDG - OSL,2024-06-03 21:25:00,2024-06-03 23:05:00,2024-06-04,1,OPEN,2,189,192,H,151.0,190,13901.0,7748.6,0.99,190,DEACTIVATED
12716,AW7669,OSL - CDG,2024-06-04 06:00:00,2024-06-04 09:30:00,2024-06-06,1,OPEN,2,189,189,M,184.0,184,11953.0,8044.31,0.97,184,DEACTIVATED
13319,AW4781,VIE - CDG,2024-06-04 06:00:00,2024-06-04 08:05:00,2024-06-05,1,OPEN,2,189,189,D,266.0,186,13910.0,10416.32,0.98,186,DEACTIVATED
11352,AW4670,CDG - BUD,2024-06-04 06:15:00,2024-06-04 09:20:00,2024-06-05,1,OPEN,2,189,189,L,89.0,177,14443.0,8764.81,0.94,177,DEACTIVATED
8522,AW3951,ZAG - CDG,2024-06-04 06:30:00,2024-06-04 08:45:00,2024-06-05,1,OPEN,2,189,189,N,39.0,133,7061.0,2955.29,0.7,133,DEACTIVATED
16840,AW7665,OSL - CDG,2024-06-04 06:30:00,2024-06-04 10:00:00,2024-06-06,1,OPEN,2,189,194,F,228.0,192,13021.61,8918.39,0.99,192,DEACTIVATED
8904,AW3423,TLL - CDG,2024-06-04 06:45:00,2024-06-04 09:35:00,2024-06-05,1,OPEN,2,189,189,G,86.0,143,13292.0,10003.0,0.76,143,DEACTIVATED
12715,AW3552,CDG - HEL,2024-06-04 08:15:00,2024-06-04 12:40:00,2024-06-05,1,OPEN,2,189,191,Q,185.0,184,23279.46,17374.52,0.96,184,DEACTIVATED
13677,AW3288,CDG - TLL,2024-06-04 09:50:00,2024-06-04 14:35:00,2024-06-05,1,OPEN,2,189,187,N,86.0,187,25245.05,14309.31,1.0,187,DEACTIVATED
9212,AW4671,BUD - CDG,2024-06-04 10:05:00,2024-06-04 14:55:00,2024-06-06,1,OPEN,2,189,189,T,58.0,150,14068.64,12620.84,0.79,150,DEACTIVATED
10624,AW4632,CDG - VIE,2024-06-04 10:10:00,2024-06-04 12:15:00,2024-06-05,1,OPEN,2,189,193,K,104.0,171,13550.94,8062.17,0.89,171,DEACTIVATED
15775,AW3916,CDG - ZAG,2024-06-04 10:40:00,2024-06-04 12:40:00,2024-06-05,1,OPEN,2,189,192,D,210.0,190,18255.38,12109.14,0.99,190,DEACTIVATED
14715,AW3558,CDG - HEL,2024-06-04 11:25:00,2024-06-04 15:50:00,2024-06-05,1,OPEN,2,189,191,H,203.0,189,25083.4,19083.91,0.99,189,DEACTIVATED
13678,AW7644,CDG - OSL,2024-06-04 11:50:00,2024-06-04 13:30:00,2024-06-05,1,OPEN,2,189,192,M,169.0,187,16320.0,10274.75,0.97,187,DEACTIVATED
13680,AW4633,VIE - CDG,2024-06-04 13:05:00,2024-06-04 15:10:00,2024-06-05,1,OPEN,2,189,192,I,197.0,187,15980.0,12473.35,0.97,187,DEACTIVATED
8387,AW3553,HEL - CDG,2024-06-04 13:25:00,2024-06-04 16:10:00,2024-06-05,1,OPEN,2,189,189,G,86.0,129,13587.9,10818.85,0.68,129,DEACTIVATED
11635,AW3917,ZAG - CDG,2024-06-04 13:30:00,2024-06-04 15:45:00,2024-06-05,1,OPEN,2,189,192,R,53.0,179,10766.0,5240.27,0.93,179,DEACTIVATED
12037,AW7645,OSL - CDG,2024-06-04 14:15:00,2024-06-04 17:45:00,2024-06-06,1,OPEN,2,189,189,I,205.0,181,17677.98,13812.66,0.96,181,DEACTIVATED
9162,AW3289,TLL - CDG,2024-06-04 15:35:00,2024-06-04 18:25:00,2024-06-05,1,OPEN,2,189,189,T,99.0,149,18518.0,15091.0,0.79,149,DEACTIVATED
11504,AW3559,HEL - CDG,2024-06-04 16:35:00,2024-06-04 19:20:00,2024-06-05,1,OPEN,2,189,190,L,136.0,178,18807.85,15013.25,0.94,178,DEACTIVATED
11505,AW7648,CDG - OSL,2024-06-04 16:45:00,2024-06-04 18:25:00,2024-06-05,1,OPEN,2,189,189,K,104.0,178,13055.0,7291.08,0.94,178,DEACTIVATED
12469,AW4638,CDG - VIE,2024-06-04 17:50:00,2024-06-04 19:55:00,2024-06-05,1,OPEN,2,189,194,L,91.0,183,11621.0,5705.05,0.94,183,DEACTIVATED
8228,AW7649,OSL - CDG,2024-06-04 19:05:00,2024-06-04 22:35:00,2024-06-06,1,OPEN,2,189,129,Q,146.0,124,10701.32,8028.33,0.96,124,DEACTIVATED
14717,AW3422,CDG - TLL,2024-06-04 19:15:00,2024-06-05 00:05:00,2024-06-05,1,OPEN,2,189,189,A,79.0,189,19333.6,8281.47,1.0,189,DEACTIVATED
13681,AW4639,VIE - CDG,2024-06-04 20:40:00,2024-06-04 22:45:00,2024-06-05,1,OPEN,2,189,189,I,197.0,187,13534.8,10023.17,0.99,187,DEACTIVATED
13679,AW7664,CDG - OSL,2024-06-04 20:55:00,2024-06-04 22:35:00,2024-06-05,1,OPEN,2,189,191,Q,135.0,187,13242.05,7218.92,0.98,187,DEACTIVATED
9626,AW3950,CDG - ZAG,2024-06-04 21:15:00,2024-06-04 23:15:00,2024-06-05,1,OPEN,2,189,189,V,87.0,157,11917.39,6835.38,0.83,157,DEACTIVATED
13008,AW4780,CDG - VIE,2024-06-04 21:25:00,2024-06-04 23:30:00,2024-06-05,1,OPEN,2,189,189,Q,134.0,185,11694.0,5719.73,0.98,185,DEACTIVATED
14716,AW7668,CDG - OSL,2024-06-04 21:25:00,2024-06-04 23:05:00,2024-06-05,1,OPEN,2,189,189,A,38.0,189,11454.39,5334.08,1.0,189,DEACTIVATED
12238,AW7665,OSL - CDG,2024-06-05 06:00:00,2024-06-05 09:30:00,2024-06-07,1,OPEN,2,189,192,V,128.0,182,9161.0,5309.23,0.95,182,DEACTIVATED
11354,AW4781,VIE - CDG,2024-06-05 06:15:00,2024-06-05 08:20:00,2024-06-06,1,OPEN,2,189,189,I,197.0,177,11054.0,7734.52,0.94,177,DEACTIVATED
11353,AW7669,OSL - CDG,2024-06-05 06:30:00,2024-06-05 10:00:00,2024-06-07,1,OPEN,2,189,189,K,111.0,177,10909.0,7068.88,0.94,177,DEACTIVATED
7871,AW3951,ZAG - CDG,2024-06-05 06:30:00,2024-06-05 08:45:00,2024-06-06,1,OPEN,2,189,192,N,39.0,112,4935.0,1477.56,0.58,112,DEACTIVATED
8718,AW3423,TLL - CDG,2024-06-05 06:45:00,2024-06-05 09:35:00,2024-06-06,1,OPEN,2,189,189,T,99.0,138,14031.0,10857.0,0.73,138,DEACTIVATED
13320,AW3550,CDG - HEL,2024-06-05 08:25:00,2024-06-05 12:50:00,2024-06-06,1,OPEN,2,189,189,I,243.0,186,24821.0,18866.31,0.98,186,DEACTIVATED
14117,AW3910,CDG - ZAG,2024-06-05 09:30:00,2024-06-05 11:30:00,2024-06-06,1,OPEN,2,189,189,I,144.0,188,15028.0,8966.52,0.99,188,DEACTIVATED
13010,AW4632,CDG - VIE,2024-06-05 10:20:00,2024-06-05 12:25:00,2024-06-06,1,OPEN,2,189,189,Q,134.0,185,11812.26,5836.85,0.98,185,DEACTIVATED
16301,AW3288,CDG - TLL,2024-06-05 10:55:00,2024-06-05 15:40:00,2024-06-06,1,OPEN,2,189,192,H,232.0,191,24905.49,13744.86,0.99,191,DEACTIVATED
13009,AW7644,CDG - OSL,2024-06-05 11:50:00,2024-06-05 13:30:00,2024-06-06,1,OPEN,2,189,192,V,119.0,185,16305.0,10332.81,0.96,185,DEACTIVATED
13682,AW3911,ZAG - CDG,2024-06-05 12:20:00,2024-06-05 14:35:00,2024-06-06,1,OPEN,2,189,189,V,81.0,187,12828.48,7086.66,0.99,187,DEACTIVATED
14718,AW4633,VIE - CDG,2024-06-05 13:15:00,2024-06-05 15:20:00,2024-06-06,1,OPEN,2,189,193,H,158.0,189,13108.0,9557.93,0.98,189,DEACTIVATED
9213,AW3551,HEL - CDG,2024-06-05 13:35:00,2024-06-05 16:20:00,2024-06-06,1,OPEN,2,189,189,R,109.0,150,17045.8,13843.3,0.79,150,DEACTIVATED
11833,AW7645,OSL - CDG,2024-06-05 14:10:00,2024-06-05 17:40:00,2024-06-07,1,OPEN,2,189,192,Q,146.0,180,17450.98,13591.78,0.94,180,DEACTIVATED
13684,AW4636,CDG - VIE,2024-06-05 14:45:00,2024-06-05 16:50:00,2024-06-06,1,OPEN,2,189,191,H,150.0,187,13296.0,7255.73,0.98,187,DEACTIVATED
9264,AW3289,TLL - CDG,2024-06-05 16:40:00,2024-06-05 19:30:00,2024-06-06,1,OPEN,2,189,194,T,99.0,151,17882.0,14455.0,0.78,151,DEACTIVATED
16302,AW7646,CDG - OSL,2024-06-05 16:45:00,2024-06-05 18:25:00,2024-06-06,1,OPEN,2,189,192,M,169.0,191,15339.64,9166.63,0.99,191,DEACTIVATED
9895,AW7908,CDG - BER,2024-06-05 17:20:00,2024-06-05 18:20:00,2024-06-06,1,OPEN,2,189,189,X,78.0,162,11882.0,6480.62,0.86,162,DEACTIVATED
17265,AW4637,VIE - CDG,2024-06-05 17:35:00,2024-06-05 19:40:00,2024-06-06,1,OPEN,2,189,194,M,177.0,193,13838.0,10210.23,0.99,193,DEACTIVATED
7671,AW7909,BER - CDG,2024-06-05 19:00:00,2024-06-05 21:55:00,2024-06-07,1,OPEN,2,189,190,G,34.0,103,5324.28,3919.36,0.54,103,DEACTIVATED
12717,AW7647,OSL - CDG,2024-06-05 19:10:00,2024-06-05 22:40:00,2024-06-07,1,OPEN,2,189,189,Q,146.0,184,12664.95,8774.97,0.97,184,DEACTIVATED
12040,AW3422,CDG - TLL,2024-06-05 19:15:00,2024-06-06 00:05:00,2024-06-06,1,OPEN,2,189,189,L,151.0,181,18542.6,8012.81,0.96,181,DEACTIVATED
13683,AW7664,CDG - OSL,2024-06-05 20:55:00,2024-06-05 22:35:00,2024-06-06,1,OPEN,2,189,189,M,169.0,187,12572.0,6517.77,0.99,187,DEACTIVATED
15777,AW3950,CDG - ZAG,2024-06-05 21:15:00,2024-06-05 23:15:00,2024-06-06,1,OPEN,2,189,189,A,39.0,190,11174.39,5027.13,1.01,190,DEACTIVATED
15778,AW7668,CDG - OSL,2024-06-05 21:25:00,2024-06-05 23:05:00,2024-06-06,1,OPEN,2,189,192,H,151.0,190,11262.0,5109.0,0.99,190,DEACTIVATED
12038,AW4780,CDG - VIE,2024-06-05 21:25:00,2024-06-05 23:30:00,2024-06-06,1,OPEN,2,189,189,H,150.0,181,14596.0,8751.45,0.96,181,DEACTIVATED
11072,AW4781,VIE - CDG,2024-06-06 06:00:00,2024-06-06 08:05:00,2024-06-07,1,OPEN,2,189,189,H,158.0,175,13274.8,9997.71,0.93,175,DEACTIVATED
12470,AW7665,OSL - CDG,2024-06-06 06:00:00,2024-06-06 09:30:00,2024-06-08,1,OPEN,2,189,189,Q,149.0,183,10484.0,6529.67,0.97,183,DEACTIVATED
13321,AW7669,OSL - CDG,2024-06-06 06:30:00,2024-06-06 10:00:00,2024-06-08,1,OPEN,2,189,193,Q,149.0,186,12390.0,8326.89,0.96,186,DEACTIVATED
12039,AW3951,ZAG - CDG,2024-06-06 06:30:00,2024-06-06 08:45:00,2024-06-07,1,OPEN,2,189,181,N,39.0,181,9656.0,4068.53,1.0,181,DEACTIVATED
10120,AW3423,TLL - CDG,2024-06-06 06:45:00,2024-06-06 09:35:00,2024-06-07,1,OPEN,2,189,194,G,86.0,165,16359.0,12564.0,0.85,165,DEACTIVATED
12239,AW3550,CDG - HEL,2024-06-06 08:05:00,2024-06-06 12:30:00,2024-06-07,1,OPEN,2,189,189,Q,185.0,182,26755.0,20881.48,0.96,182,DEACTIVATED
16304,AW4632,CDG - VIE,2024-06-06 09:45:00,2024-06-06 11:50:00,2024-06-07,1,OPEN,2,189,191,N,44.0,191,15524.39,9364.64,1.0,191,DEACTIVATED
14118,AW3288,CDG - TLL,2024-06-06 11:25:00,2024-06-06 16:10:00,2024-06-07,1,OPEN,2,189,193,V,189.0,188,24061.92,13060.82,0.97,188,DEACTIVATED
12240,AW7644,CDG - OSL,2024-06-06 11:50:00,2024-06-06 13:30:00,2024-06-07,1,OPEN,2,189,191,I,188.0,182,17811.43,11953.1,0.95,182,DEACTIVATED
16841,AW4633,VIE - CDG,2024-06-06 12:40:00,2024-06-06 14:45:00,2024-06-07,1,OPEN,2,189,194,I,197.0,192,15513.98,11914.47,0.99,192,DEACTIVATED
8905,AW3551,HEL - CDG,2024-06-06 13:15:00,2024-06-06 16:00:00,2024-06-07,1,OPEN,2,189,189,R,109.0,143,19067.91,16044.06,0.76,143,DEACTIVATED
14119,AW7645,OSL - CDG,2024-06-06 14:15:00,2024-06-06 17:45:00,2024-06-08,1,OPEN,2,189,189,M,184.0,188,15894.0,11861.72,0.99,188,DEACTIVATED
9675,AW3556,CDG - HEL,2024-06-06 14:55:00,2024-06-06 19:20:00,2024-06-07,1,OPEN,2,189,190,V,167.0,158,18095.29,13152.56,0.83,158,DEACTIVATED
9381,AW3916,CDG - ZAG,2024-06-06 15:25:00,2024-06-06 17:25:00,2024-06-07,1,OPEN,2,189,153,X,63.0,153,15915.4,10989.37,1.0,153,DEACTIVATED
14120,AW7928,CDG - CPH,2024-06-06 16:45:00,2024-06-06 17:45:00,2024-06-07,1,OPEN,2,189,189,I,161.0,188,14799.72,8532.64,0.99,188,DEACTIVATED
16303,AW7646,CDG - OSL,2024-06-06 16:45:00,2024-06-06 18:25:00,2024-06-07,1,OPEN,2,189,192,I,188.0,191,17178.0,11004.01,0.99,191,DEACTIVATED
11071,AW3289,TLL - CDG,2024-06-06 17:10:00,2024-06-06 20:00:00,2024-06-07,1,OPEN,2,189,189,L,149.0,175,22284.0,18259.0,0.93,175,DEACTIVATED
17266,AW4638,CDG - VIE,2024-06-06 17:50:00,2024-06-06 19:55:00,2024-06-07,1,OPEN,2,189,191,G,51.0,193,16016.78,9791.99,1.01,193,DEACTIVATED
10514,AW3917,ZAG - CDG,2024-06-06 18:15:00,2024-06-06 20:30:00,2024-06-07,1,OPEN,2,189,169,A,35.0,170,12239.74,6991.84,1.01,170,DEACTIVATED
9074,AW7929,CPH - CDG,2024-06-06 18:30:00,2024-06-06 21:30:00,2024-06-08,1,OPEN,2,189,189,R,75.0,147,9429.34,2784.43,0.78,147,DEACTIVATED
14720,AW7647,OSL - CDG,2024-06-06 19:05:00,2024-06-06 22:35:00,2024-06-08,1,OPEN,2,189,189,N,39.0,189,17548.95,13492.11,1.0,189,DEACTIVATED
14726,AW3422,CDG - TLL,2024-06-06 19:15:00,2024-06-07 00:05:00,2024-06-07,1,OPEN,2,189,189,A,79.0,189,20242.91,9165.03,1.0,189,DEACTIVATED
8678,AW3557,HEL - CDG,2024-06-06 20:05:00,2024-06-06 22:50:00,2024-06-07,1,OPEN,2,189,189,T,97.0,137,14833.0,11903.35,0.72,137,DEACTIVATED
13322,AW4639,VIE - CDG,2024-06-06 20:40:00,2024-06-06 22:45:00,2024-06-07,1,OPEN,2,189,194,H,158.0,186,15852.8,12365.56,0.96,186,DEACTIVATED
14721,AW7664,CDG - OSL,2024-06-06 20:55:00,2024-06-06 22:35:00,2024-06-07,1,OPEN,2,189,189,T,58.0,189,17135.34,11026.89,1.0,189,DEACTIVATED
14719,AW3950,CDG - ZAG,2024-06-06 21:15:00,2024-06-06 23:15:00,2024-06-07,1,OPEN,2,189,189,G,46.0,189,13616.78,7505.17,1.0,189,DEACTIVATED
14723,AW4780,CDG - VIE,2024-06-06 21:20:00,2024-06-06 23:25:00,2024-06-07,1,OPEN,2,189,189,N,44.0,189,16387.0,10288.57,1.0,189,DEACTIVATED
14722,AW7668,CDG - OSL,2024-06-06 21:25:00,2024-06-06 23:05:00,2024-06-07,1,OPEN,2,189,189,G,50.0,189,15208.39,9093.02,1.0,189,DEACTIVATED
14728,AW7665,OSL - CDG,2024-06-07 06:00:00,2024-06-07 09:30:00,2024-06-09,1,OPEN,2,189,189,T,57.0,189,16018.0,12017.86,1.0,189,DEACTIVATED
16842,AW7669,OSL - CDG,2024-06-07 06:30:00,2024-06-07 10:00:00,2024-06-09,1,OPEN,2,189,192,T,57.0,192,17258.66,13147.82,1.0,192,DEACTIVATED
11834,AW3951,ZAG - CDG,2024-06-07 06:30:00,2024-06-07 08:45:00,2024-06-08,1,OPEN,2,189,189,K,73.0,180,9244.0,3687.4,0.95,180,DEACTIVATED
8752,AW3423,TLL - CDG,2024-06-07 06:45:00,2024-06-07 09:35:00,2024-06-08,1,OPEN,2,189,186,T,99.0,139,13619.0,10422.0,0.75,139,DEACTIVATED
10192,AW4781,VIE - CDG,2024-06-07 06:55:00,2024-06-07 09:00:00,2024-06-08,1,OPEN,2,189,189,H,158.0,166,14284.0,11182.45,0.88,166,DEACTIVATED
10427,AW3550,CDG - HEL,2024-06-07 07:25:00,2024-06-07 11:50:00,2024-06-08,1,OPEN,2,189,171,F,266.0,169,34057.87,28611.24,0.99,169,DEACTIVATED
12718,AW3280,CDG - TLL,2024-06-07 09:00:00,2024-06-07 13:45:00,2024-06-08,1,OPEN,2,189,189,Q,210.0,184,24968.42,14464.41,0.97,184,DEACTIVATED
12242,AW4632,CDG - VIE,2024-06-07 10:10:00,2024-06-07 12:15:00,2024-06-08,1,OPEN,2,189,189,M,167.0,182,20502.68,14649.68,0.96,182,DEACTIVATED
14121,AW7644,CDG - OSL,2024-06-07 11:10:00,2024-06-07 12:50:00,2024-06-08,1,OPEN,2,189,189,B,230.0,188,25291.39,19255.94,0.99,188,DEACTIVATED
9565,AW3551,HEL - CDG,2024-06-07 12:35:00,2024-06-07 15:20:00,2024-06-08,1,OPEN,2,189,189,X,122.0,156,19720.0,16335.8,0.83,156,DEACTIVATED
15781,AW4633,VIE - CDG,2024-06-07 13:05:00,2024-06-07 15:10:00,2024-06-08,1,OPEN,2,189,194,M,177.0,190,17316.8,13754.8,0.98,190,DEACTIVATED
14727,AW7645,OSL - CDG,2024-06-07 13:35:00,2024-06-07 17:05:00,2024-06-09,1,OPEN,2,189,189,X,85.0,189,20189.0,16215.25,1.0,189,DEACTIVATED
9896,AW3281,TLL - CDG,2024-06-07 14:45:00,2024-06-07 17:35:00,2024-06-08,1,OPEN,2,189,192,R,114.0,162,19999.0,16273.0,0.84,162,DEACTIVATED
11197,AW3558,CDG - HEL,2024-06-07 14:50:00,2024-06-07 19:15:00,2024-06-08,1,OPEN,2,189,189,Q,185.0,176,23642.06,17947.26,0.93,176,DEACTIVATED
14724,AW3916,CDG - ZAG,2024-06-07 14:55:00,2024-06-07 16:55:00,2024-06-08,1,OPEN,2,189,189,T,51.0,189,20662.56,14592.66,1.0,189,DEACTIVATED
13011,AW7648,CDG - OSL,2024-06-07 16:25:00,2024-06-07 18:05:00,2024-06-08,1,OPEN,2,189,189,F,209.0,185,22158.0,16182.17,0.98,185,DEACTIVATED
9772,AW7924,CDG - CPH,2024-06-07 16:45:00,2024-06-07 17:45:00,2024-06-08,1,OPEN,2,189,192,Q,120.0,160,16008.0,10681.53,0.83,160,DEACTIVATED
14725,AW3917,ZAG - CDG,2024-06-07 17:45:00,2024-06-07 20:00:00,2024-06-08,1,OPEN,2,189,191,F,151.0,189,16203.87,10369.44,0.99,189,DEACTIVATED
11198,AW4638,CDG - VIE,2024-06-07 17:55:00,2024-06-07 20:00:00,2024-06-08,1,OPEN,2,189,189,M,167.0,176,16512.0,10887.36,0.93,176,DEACTIVATED
9075,AW7908,CDG - BER,2024-06-07 18:15:00,2024-06-07 19:15:00,2024-06-08,1,OPEN,2,189,189,V,118.0,147,11887.0,6975.0,0.78,147,DEACTIVATED
8294,AW7925,CPH - CDG,2024-06-07 18:30:00,2024-06-07 21:30:00,2024-06-09,1,OPEN,2,189,189,X,84.0,126,10505.0,4856.83,0.67,126,DEACTIVATED
13012,AW7649,OSL - CDG,2024-06-07 18:45:00,2024-06-07 22:15:00,2024-06-09,1,OPEN,2,189,189,D,278.0,185,22230.0,18275.3,0.98,185,DEACTIVATED
12471,AW3422,CDG - TLL,2024-06-07 19:15:00,2024-06-08 00:05:00,2024-06-08,1,OPEN,2,189,193,K,169.0,183,20887.24,10340.88,0.95,183,DEACTIVATED
9265,AW7909,BER - CDG,2024-06-07 19:55:00,2024-06-07 22:50:00,2024-06-09,1,OPEN,2,189,192,K,83.0,151,11304.52,9244.88,0.79,151,DEACTIVATED
8947,AW3559,HEL - CDG,2024-06-07 20:00:00,2024-06-07 22:45:00,2024-06-08,1,OPEN,2,189,180,T,97.0,144,15774.0,12653.2,0.8,144,DEACTIVATED
16305,AW4639,VIE - CDG,2024-06-07 20:45:00,2024-06-07 22:50:00,2024-06-08,1,OPEN,2,189,191,G,51.0,191,16621.8,13052.07,1.0,191,DEACTIVATED
15780,AW7664,CDG - OSL,2024-06-07 20:55:00,2024-06-07 22:35:00,2024-06-08,1,OPEN,2,189,192,B,230.0,190,21881.95,15760.47,0.99,190,DEACTIVATED
15779,AW3950,CDG - ZAG,2024-06-07 21:15:00,2024-06-07 23:15:00,2024-06-08,1,OPEN,2,189,190,T,51.0,190,15282.78,9148.22,1.0,190,DEACTIVATED
15782,AW4780,CDG - VIE,2024-06-07 21:15:00,2024-06-07 23:20:00,2024-06-08,1,OPEN,2,189,190,L,91.0,190,18833.39,12702.39,1.0,190,DEACTIVATED
12241,AW7668,CDG - OSL,2024-06-07 21:35:00,2024-06-07 23:15:00,2024-06-08,1,OPEN,2,189,192,I,188.0,182,20623.78,14780.69,0.95,182,DEACTIVATED
14122,AW7665,OSL - CDG,2024-06-08 05:55:00,2024-06-08 09:25:00,2024-06-10,1,OPEN,2,189,189,B,254.0,188,18563.0,14581.51,0.99,188,DEACTIVATED
